,UserId,Attraction,Rating
38456,59773,Uluwatu Temple,4
38457,60268,Uluwatu Temple,4
38458,34002,Uluwatu Temple,5
38459,77191,Uluwatu Temple,5
38460,79430,Uluwatu Temple,5
38461,30917,Waterbom Bali,5
38463,12461,Waterbom Bali,3
38464,35908,Waterbom Bali,4
38465,38888,Waterbom Bali,4
38466,48849,Waterbom Bali,4
38469,51054,Waterbom Bali,5
38470,51338,Waterbom Bali,5
38471,51403,Waterbom Bali,4
38472,72140,Waterbom Bali,5
38473,85952,Waterbom Bali,5
38474,87152,Waterbom Bali,4
38475,14219,Waterbom Bali,5
38476,29776,Waterbom Bali,4
38478,56032,Waterbom Bali,5
38479,67859,Waterbom Bali,4
38480,76982,Waterbom Bali,5
38481,63745,Ullen Sentalu Museum,5
38483,27450,Ullen Sentalu Museum,5
38484,40325,Ullen Sentalu Museum,5
38486,56454,Ullen Sentalu Museum,4
38487,61993,Ullen Sentalu Museum,5
38490,56454,Ullen Sentalu Museum,1
38491,56454,Ullen Sentalu Museum,3
38492,85952,Merapi Volcano,5
38495,85952,Merapi Volcano,3
38496,31490,Merapi Volcano,5
38498,87023,Merapi Volcano,5
38499,87023,Merapi Volcano,2
38500,53117,Merapi Volcano,2
38501,51047,Merapi Volcano,5
38502,13807,Mount Semeru Volcano,5
38503,35281,Mount Semeru Volcano,4
38504,72309,Mount Semeru Volcano,4
38505,77341,Mount Semeru Volcano,4
38506,83021,Mount Semeru Volcano,5
38507,8351,Mount Semeru Volcano,5
38508,40426,Mount Semeru Volcano,5
38509,41159,Mount Semeru Volcano,4
38510,49732,Mount Semeru Volcano,5
38511,30589,Malioboro Road,4
38512,30589,Malioboro Road,5
38514,77341,Malioboro Road,3
38515,36478,Malioboro Road,2
38517,33649,Malioboro Road,4
38518,26883,Ramayana Ballet at Prambanan,5
38519,14709,Ramayana Ballet at Prambanan,5
38520,65802,Yogyakarta Palace,3
38521,31416,Yogyakarta Palace,5
38523,31416,Yogyakarta Palace,3
38524,30917,Yogyakarta Palace,5
38525,30917,Yogyakarta Palace,1
38527,30589,Jodipan Colorful Village,4
38528,63745,Khayangan Reflexology & Massage,5
38529,70429,Khayangan Reflexology & Massage,4
38530,22000,Museum Malang Tempo Doeloe,4
38531,59146,Museum Malang Tempo Doeloe,1
38532,2384,Sacred Monkey Forest Sanctuary,5
38534,2389,Sacred Monkey Forest Sanctuary,5
38535,2389,Tegalalang Rice Terrace,5
38536,2547,Sacred Monkey Forest Sanctuary,5
38537,2547,Tegalalang Rice Terrace,3
38538,2552,Sacred Monkey Forest Sanctuary,1
38539,2829,Sacred Monkey Forest Sanctuary,4
38540,2893,Sacred Monkey Forest Sanctuary,5
38542,2907,Sacred Monkey Forest Sanctuary,5
38543,71310,Sacred Monkey Forest Sanctuary,3
38544,45182,Sacred Monkey Forest Sanctuary,5
38545,63635,Sacred Monkey Forest Sanctuary,4
38546,78511,Sacred Monkey Forest Sanctuary,1
38548,31128,Tegalalang Rice Terrace,5
38549,45182,Tegalalang Rice Terrace,3
38551,63635,Tegalalang Rice Terrace,3
38552,80946,Tegenungan Waterfall,3
38553,3566,Kuta Beach - Bali,4
38554,2907,Kuta Beach - Bali,2
38555,456,Sanur Beach,5
38556,25187,Seminyak Beach,5
38557,22220,Seminyak Beach,4
38558,86509,Seminyak Beach,3
38559,27597,Tanah Lot Temple,5
38560,50936,Tanah Lot Temple,5
38561,63635,Tanah Lot Temple,3
38562,18838,Uluwatu Temple,4
38563,57203,Uluwatu Temple,4
38564,7610,Waterbom Bali,5
38566,6196,Waterbom Bali,5
38567,7610,Waterbom Bali,4
38569,38466,Waterbom Bali,3
38571,87810,Waterbom Bali,5
38572,2937,Sacred Monkey Forest Sanctuary,3
38573,2937,Tegalalang Rice Terrace,3
38574,27656,Kuta Beach - Bali,3
38575,49436,Seminyak Beach,4
38576,27656,Tanah Lot Temple,5
38578,27656,Uluwatu Temple,4
38579,27656,Uluwatu Temple,5
38580,2957,Sacred Monkey Forest Sanctuary,5
38581,2957,Sanur Beach,5
38582,3455,Sacred Monkey Forest Sanctuary,4
38583,41701,Sacred Monkey Forest Sanctuary,5
38584,3455,Tegalalang Rice Terrace,5
38585,3466,Sacred Monkey Forest Sanctuary,5
38586,3466,Tegenungan Waterfall,3
38587,3466,Tanah Lot Temple,5
38588,28004,Uluwatu Temple,5
38589,3963,Sacred Monkey Forest Sanctuary,4
38590,29245,Sacred Monkey Forest Sanctuary,4
38591,87661,Sacred Monkey Forest Sanctuary,4
38592,3816,Sacred Monkey Forest Sanctuary,5
38594,17563,Sacred Monkey Forest Sanctuary,4
38595,42140,Sacred Monkey Forest Sanctuary,5
38596,82168,Sacred Monkey Forest Sanctuary,4
38597,57380,Sacred Monkey Forest Sanctuary,5
38598,82125,Tegalalang Rice Terrace,4
38599,87661,Tegalalang Rice Terrace,5
38600,24978,Kuta Beach - Bali,3
38601,3963,Kuta Beach - Bali,5
38602,87661,Kuta Beach - Bali,3
38603,87661,Seminyak Beach,4
38604,3963,Tanah Lot Temple,4
38605,24843,Tanah Lot Temple,4
38606,24843,Uluwatu Temple,5
38607,37595,Waterbom Bali,4
38609,42958,Waterbom Bali,5
38610,43715,Waterbom Bali,5
38611,87661,Waterbom Bali,5
38612,87661,Waterbom Bali,4
38613,25537,Waterbom Bali,5
38614,70204,Waterbom Bali,4
38615,76227,Waterbom Bali,5
38616,3984,Sacred Monkey Forest Sanctuary,5
38617,43680,Waterbom Bali,5
38618,4113,Sacred Monkey Forest Sanctuary,5
38619,23040,Sacred Monkey Forest Sanctuary,3
38620,4113,Tegalalang Rice Terrace,4
38621,74516,Tegalalang Rice Terrace,5
38622,81543,Tegalalang Rice Terrace,5
38623,37138,Seminyak Beach,4
38624,58861,Tanah Lot Temple,4
38625,65144,Tanah Lot Temple,3
38626,49861,Uluwatu Temple,5
38627,75747,Uluwatu Temple,5
38628,59968,Uluwatu Temple,4
38629,4143,Sacred Monkey Forest Sanctuary,5
38630,4179,Sacred Monkey Forest Sanctuary,4
38631,4217,Sacred Monkey Forest Sanctuary,5
38632,4217,Sacred Monkey Forest Sanctuary,4
38633,4217,Tegalalang Rice Terrace,3
38634,4277,Sacred Monkey Forest Sanctuary,4
38635,4277,Uluwatu Temple,3
38636,4284,Sacred Monkey Forest Sanctuary,5
38637,38002,Tegalalang Rice Terrace,3
38638,4284,Tegalalang Rice Terrace,5
38639,4284,Uluwatu Temple,4
38640,4296,Sacred Monkey Forest Sanctuary,5
38641,61749,Sacred Monkey Forest Sanctuary,5
38642,79660,Sacred Monkey Forest Sanctuary,5
38643,57130,Kuta Beach - Bali,4
38644,57130,Sanur Beach,5
38645,57460,Sanur Beach,4
38646,80545,Seminyak Beach,3
38647,9445,Seminyak Beach,3
38648,34756,Uluwatu Temple,4
38649,61749,Uluwatu Temple,5
38650,9445,Uluwatu Temple,4
38651,9445,Waterbom Bali,5
38652,4296,Waterbom Bali,4
38653,51094,Waterbom Bali,5
38654,52991,Waterbom Bali,5
38656,57130,Waterbom Bali,4
38657,4462,Sacred Monkey Forest Sanctuary,5
38658,4462,Nusa Dua Beach,5
38659,4462,Nusa Dua Beach,4
38660,4462,Sanur Beach,4
38661,4462,Tanah Lot Temple,4
38663,4560,Sacred Monkey Forest Sanctuary,5
38665,4561,Sacred Monkey Forest Sanctuary,5
38666,8958,Sacred Monkey Forest Sanctuary,5
38668,48415,Tanah Lot Temple,4
38669,4766,Sacred Monkey Forest Sanctuary,5
38670,4766,Tanah Lot Temple,3
38671,4774,Sacred Monkey Forest Sanctuary,2
38672,4774,Tanah Lot Temple,5
38673,4867,Sacred Monkey Forest Sanctuary,4
38674,4867,Uluwatu Temple,4
38675,4895,Sacred Monkey Forest Sanctuary,4
38676,4895,Waterbom Bali,4
38677,4909,Sacred Monkey Forest Sanctuary,5
38678,4933,Sacred Monkey Forest Sanctuary,3
38679,4933,Uluwatu Temple,4
38680,4996,Sacred Monkey Forest Sanctuary,5
38681,9802,Sacred Monkey Forest Sanctuary,2
38682,47270,Sacred Monkey Forest Sanctuary,1
38685,32036,Sacred Monkey Forest Sanctuary,4
38686,72662,Sacred Monkey Forest Sanctuary,4
38687,4996,Tegalalang Rice Terrace,5
38688,32036,Tegalalang Rice Terrace,4
38689,9802,Kuta Beach - Bali,4
38690,21572,Kuta Beach - Bali,3
38691,4996,Kuta Beach - Bali,5
38693,43270,Kuta Beach - Bali,3
38694,26686,Sanur Beach,5
38695,49759,Sanur Beach,4
38696,21527,Seminyak Beach,5
38697,43270,Seminyak Beach,3
38699,47257,Uluwatu Temple,5
38700,4996,Uluwatu Temple,4
38701,18287,Waterbom Bali,5
38702,21572,Waterbom Bali,5
38703,5080,Sacred Monkey Forest Sanctuary,5
38704,5080,Sanur Beach,4
38705,5080,Waterbom Bali,5
38708,5085,Sacred Monkey Forest Sanctuary,4
38709,5111,Sacred Monkey Forest Sanctuary,5
38710,5111,Tegenungan Waterfall,5
38711,5111,Nusa Dua Beach,5
38712,5111,Uluwatu Temple,2
38713,5145,Sacred Monkey Forest Sanctuary,3
38714,5304,Sacred Monkey Forest Sanctuary,5
38715,18785,Tegalalang Rice Terrace,4
38716,5304,Waterbom Bali,5
38718,5331,Sacred Monkey Forest Sanctuary,2
38719,4852,Bromo Tengger Semeru National Park,4
38720,34727,Tegenungan Waterfall,4
38721,4852,Tegenungan Waterfall,4
38722,4852,Kuta Beach - Bali,4
38723,4852,Mount Semeru Volcano,5
38724,5350,Sacred Monkey Forest Sanctuary,5
38725,5350,Tegalalang Rice Terrace,5
38726,5551,Sacred Monkey Forest Sanctuary,3
38727,30453,Sacred Monkey Forest Sanctuary,3
38728,4493,Sacred Monkey Forest Sanctuary,4
38729,12883,Sacred Monkey Forest Sanctuary,5
38730,58824,Sacred Monkey Forest Sanctuary,5
38731,86895,Sacred Monkey Forest Sanctuary,5
38732,5551,Tegenungan Waterfall,4
38733,5551,Nusa Dua Beach,3
38735,72087,Seminyak Beach,4
38736,5551,Uluwatu Temple,4
38737,12210,Waterbom Bali,5
38738,49696,Waterbom Bali,5
38739,5563,Sacred Monkey Forest Sanctuary,4
38740,61214,Waterbom Bali,5
38741,5573,Sacred Monkey Forest Sanctuary,4
38742,6045,Sacred Monkey Forest Sanctuary,5
38743,72734,Tanah Lot Temple,3
38744,22690,Waterbom Bali,5
38746,6077,Sacred Monkey Forest Sanctuary,5
38747,85130,Sacred Monkey Forest Sanctuary,5
38748,85130,Tegalalang Rice Terrace,5
38749,6166,Sacred Monkey Forest Sanctuary,3
38750,6166,Tegalalang Rice Terrace,4
38751,6255,Sacred Monkey Forest Sanctuary,4
38752,6963,Sacred Monkey Forest Sanctuary,5
38753,61542,Sacred Monkey Forest Sanctuary,3
38754,70590,Sacred Monkey Forest Sanctuary,4
38755,73424,Sacred Monkey Forest Sanctuary,5
38756,830,Sacred Monkey Forest Sanctuary,5
38757,9713,Sacred Monkey Forest Sanctuary,4
38758,20303,Sacred Monkey Forest Sanctuary,5
38759,21685,Sacred Monkey Forest Sanctuary,5
38760,25329,Sacred Monkey Forest Sanctuary,4
38761,28608,Sacred Monkey Forest Sanctuary,5
38762,32868,Sacred Monkey Forest Sanctuary,4
38763,32874,Sacred Monkey Forest Sanctuary,5
38764,40436,Sacred Monkey Forest Sanctuary,5
38765,65304,Sacred Monkey Forest Sanctuary,4
38767,77257,Sacred Monkey Forest Sanctuary,4
38768,81497,Sacred Monkey Forest Sanctuary,3
38769,38422,Sacred Monkey Forest Sanctuary,5
38770,22291,Sacred Monkey Forest Sanctuary,4
38771,28608,Tegalalang Rice Terrace,5
38772,65304,Tegalalang Rice Terrace,5
38773,34621,Tegalalang Rice Terrace,5
38774,38422,Tegalalang Rice Terrace,5
38775,34621,Tegenungan Waterfall,3
38776,32868,Nusa Dua Beach,4
38777,43090,Nusa Dua Beach,5
38778,8759,Nusa Dua Beach,5
38779,19030,Kuta Beach - Bali,3
38781,42271,Kuta Beach - Bali,3
38782,65304,Kuta Beach - Bali,4
38783,58361,Sanur Beach,5
38784,1000,Sanur Beach,4
38785,77257,Sanur Beach,5
38786,80669,Sanur Beach,4
38787,24877,Seminyak Beach,3
38788,42271,Seminyak Beach,3
38789,8759,Seminyak Beach,3
38790,34621,Seminyak Beach,3
38791,82221,Uluwatu Temple,3
38792,32874,Uluwatu Temple,5
38793,50749,Uluwatu Temple,5
38794,34621,Uluwatu Temple,4
38795,23656,Waterbom Bali,5
38796,59067,Waterbom Bali,3
38797,6401,Sacred Monkey Forest Sanctuary,5
38798,70141,Sacred Monkey Forest Sanctuary,5
38799,6401,Sacred Monkey Forest Sanctuary,3
38800,20552,Sacred Monkey Forest Sanctuary,5
38802,6401,Tegalalang Rice Terrace,3
38803,6401,Sanur Beach,4
38804,45031,Sanur Beach,4
38805,45031,Seminyak Beach,3
38806,45031,Tanah Lot Temple,4
38807,72525,Waterbom Bali,5
38808,6460,Sacred Monkey Forest Sanctuary,5
38810,974,Tegalalang Rice Terrace,4
38811,9186,Tegalalang Rice Terrace,5
38812,6460,Seminyak Beach,3
38813,6485,Sacred Monkey Forest Sanctuary,5
38814,6485,Tanah Lot Temple,5
38815,6485,Waterbom Bali,5
38816,6489,Sacred Monkey Forest Sanctuary,4
38817,6568,Sacred Monkey Forest Sanctuary,4
38818,63947,Sacred Monkey Forest Sanctuary,5
38820,23746,Sacred Monkey Forest Sanctuary,5
38822,30312,Sacred Monkey Forest Sanctuary,5
38823,67990,Sacred Monkey Forest Sanctuary,5
38824,55411,Tegalalang Rice Terrace,5
38825,58903,Tegalalang Rice Terrace,4
38826,23121,Tegalalang Rice Terrace,3
38827,66324,Tegalalang Rice Terrace,5
38828,30879,Bromo Tengger Semeru National Park,5
38829,51637,Tegenungan Waterfall,5
38830,73063,Tegenungan Waterfall,5
38831,66324,Tegenungan Waterfall,5
38832,30312,Nusa Dua Beach,5
38833,66324,Nusa Dua Beach,5
38834,63947,Kuta Beach - Bali,2
38835,66324,Kuta Beach - Bali,3
38836,81552,Kuta Beach - Bali,1
38837,30312,Tanah Lot Temple,5
38838,23121,Tanah Lot Temple,4
38839,66324,Tanah Lot Temple,5
38840,8786,Uluwatu Temple,5
38841,66324,Uluwatu Temple,5
38842,86779,Waterbom Bali,5
38843,356,Waterbom Bali,5
38844,6628,Sacred Monkey Forest Sanctuary,4
38845,873,Kuta Beach - Bali,5
38846,873,Waterbom Bali,5
38847,6683,Sacred Monkey Forest Sanctuary,3
38848,1709,Sacred Monkey Forest Sanctuary,1
38849,1709,Tegalalang Rice Terrace,5
38851,57370,Tegalalang Rice Terrace,4
38852,11869,Tegalalang Rice Terrace,5
38853,25250,Tegalalang Rice Terrace,3
38854,21486,Tegalalang Rice Terrace,2
38855,59549,Nusa Dua Beach,3
38856,1709,Kuta Beach - Bali,1
38857,59549,Kuta Beach - Bali,3
38858,17853,Kuta Beach - Bali,3
38859,25250,Seminyak Beach,3
38860,53894,Seminyak Beach,2
38861,57370,Seminyak Beach,4
38862,58033,Seminyak Beach,5
38863,1709,Seminyak Beach,1
38864,42443,Seminyak Beach,5
38865,6683,Waterbom Bali,5
38866,6891,Sacred Monkey Forest Sanctuary,5
38868,6891,Sacred Monkey Forest Sanctuary,4
38869,6891,Tegenungan Waterfall,5
38870,7047,Sacred Monkey Forest Sanctuary,5
38872,84096,Sacred Monkey Forest Sanctuary,3
38874,84096,Tegenungan Waterfall,3
38875,73888,Kuta Beach - Bali,1
38876,7082,Sacred Monkey Forest Sanctuary,4
38877,7107,Sacred Monkey Forest Sanctuary,5
38878,7107,Tegalalang Rice Terrace,4
38880,7107,Seminyak Beach,3
38881,7110,Sacred Monkey Forest Sanctuary,4
38882,23373,Tegalalang Rice Terrace,5
38883,7110,Tegenungan Waterfall,3
38884,7110,Uluwatu Temple,4
38885,7265,Sacred Monkey Forest Sanctuary,5
38886,7339,Sacred Monkey Forest Sanctuary,5
38887,22971,Sacred Monkey Forest Sanctuary,5
38888,26476,Sacred Monkey Forest Sanctuary,4
38889,45442,Sacred Monkey Forest Sanctuary,5
38891,7339,Tegenungan Waterfall,2
38892,7423,Sacred Monkey Forest Sanctuary,5
38893,23060,Sacred Monkey Forest Sanctuary,5
38894,23060,Tegalalang Rice Terrace,5
38895,13608,Sanur Beach,5
38896,7423,Waterbom Bali,5
38897,7432,Sacred Monkey Forest Sanctuary,4
38898,44167,Sacred Monkey Forest Sanctuary,3
38899,21461,Sacred Monkey Forest Sanctuary,5
38900,34434,Sacred Monkey Forest Sanctuary,5
38901,23338,Tegalalang Rice Terrace,4
38902,44167,Tegalalang Rice Terrace,5
38903,9822,Tegalalang Rice Terrace,5
38904,46793,Tegalalang Rice Terrace,3
38905,23338,Tegenungan Waterfall,3
38906,34434,Tegenungan Waterfall,4
38907,85501,Nusa Dua Beach,5
38908,85501,Kuta Beach - Bali,4
38909,9822,Kuta Beach - Bali,5
38910,23338,Sanur Beach,4
38911,44167,Sanur Beach,5
38912,65694,Sanur Beach,5
38913,9822,Sanur Beach,5
38915,41306,Sanur Beach,5
38916,46021,Sanur Beach,5
38917,23338,Seminyak Beach,4
38918,43665,Uluwatu Temple,4
38919,12667,Waterbom Bali,5
38920,13273,Waterbom Bali,5
38921,43665,Waterbom Bali,5
38922,48917,Waterbom Bali,4
38923,51296,Waterbom Bali,5
38925,85501,Waterbom Bali,5
38926,85501,Waterbom Bali,4
38928,71373,Waterbom Bali,4
38929,7454,Sacred Monkey Forest Sanctuary,5
38930,16225,Tegenungan Waterfall,5
38931,7454,Nusa Dua Beach,4
38932,12673,Nusa Dua Beach,4
38933,20475,Tanah Lot Temple,5
38934,20475,Waterbom Bali,5
38935,7487,Sacred Monkey Forest Sanctuary,4
38936,20504,Sacred Monkey Forest Sanctuary,5
38938,20504,Tegalalang Rice Terrace,5
38939,4472,Tegenungan Waterfall,5
38940,20504,Tegenungan Waterfall,5
38941,20504,Kuta Beach - Bali,4
38943,7487,Kuta Beach - Bali,5
38944,20504,Sanur Beach,4
38946,20504,Sanur Beach,5
38948,7487,Seminyak Beach,3
38949,20504,Seminyak Beach,4
38950,20504,Uluwatu Temple,4
38951,7714,Sacred Monkey Forest Sanctuary,4
38952,78927,Sacred Monkey Forest Sanctuary,1
38953,86282,Sacred Monkey Forest Sanctuary,4
38954,11826,Sacred Monkey Forest Sanctuary,4
38955,55739,Sacred Monkey Forest Sanctuary,4
38956,58512,Sacred Monkey Forest Sanctuary,5
38957,7714,Tegalalang Rice Terrace,5
38958,7714,Waterbom Bali,5
38959,9458,Waterbom Bali,4
38960,7785,Sacred Monkey Forest Sanctuary,4
38961,43228,Sacred Monkey Forest Sanctuary,3
38962,60425,Sacred Monkey Forest Sanctuary,5
38964,35846,Sacred Monkey Forest Sanctuary,5
38965,53665,Sacred Monkey Forest Sanctuary,4
38966,68709,Sacred Monkey Forest Sanctuary,5
38967,21040,Tegalalang Rice Terrace,4
38968,60425,Tegenungan Waterfall,4
38969,60425,Nusa Dua Beach,5
38970,61886,Kuta Beach - Bali,5
38971,21040,Kuta Beach - Bali,3
38972,7785,Seminyak Beach,3
38973,7785,Waterbom Bali,5
38975,7935,Sacred Monkey Forest Sanctuary,4
38976,7935,Sacred Monkey Forest Sanctuary,5
38977,7935,Tegalalang Rice Terrace,5
38978,43390,Tegalalang Rice Terrace,5
38979,7935,Kuta Beach - Bali,1
38980,7935,Waterbom Bali,5
38982,7956,Sacred Monkey Forest Sanctuary,5
38983,7956,Uluwatu Temple,4
38984,7956,Waterbom Bali,5
38985,8058,Sacred Monkey Forest Sanctuary,4
38986,8123,Sacred Monkey Forest Sanctuary,3
38987,8270,Sacred Monkey Forest Sanctuary,5
38989,24959,Nusa Dua Beach,5
38990,8334,Sacred Monkey Forest Sanctuary,5
38991,8370,Sacred Monkey Forest Sanctuary,4
38992,52066,Sacred Monkey Forest Sanctuary,4
38993,46839,Sacred Monkey Forest Sanctuary,3
38994,49269,Sacred Monkey Forest Sanctuary,5
38995,8385,Sacred Monkey Forest Sanctuary,5
38996,8385,Tegalalang Rice Terrace,4
38997,8385,Nusa Dua Beach,5
38998,8461,Sacred Monkey Forest Sanctuary,4
38999,17028,Sacred Monkey Forest Sanctuary,5
39000,6639,Tegalalang Rice Terrace,4
39001,42048,Nusa Dua Beach,5
39002,6639,Kuta Beach - Bali,3
39003,41032,Kuta Beach - Bali,2
39005,30373,Tanah Lot Temple,5
39006,8461,Tanah Lot Temple,3
39007,8461,Uluwatu Temple,4
39008,17028,Uluwatu Temple,4
39009,65524,Uluwatu Temple,5
39010,17028,Waterbom Bali,3
39011,65524,Merapi Volcano,4
39012,8648,Sacred Monkey Forest Sanctuary,4
39013,8648,Tegalalang Rice Terrace,5
39014,8691,Sacred Monkey Forest Sanctuary,4
39015,16963,Sacred Monkey Forest Sanctuary,4
39016,20000,Sacred Monkey Forest Sanctuary,3
39017,73156,Sacred Monkey Forest Sanctuary,5
39018,84891,Sacred Monkey Forest Sanctuary,4
39019,7717,Sacred Monkey Forest Sanctuary,5
39020,11099,Sacred Monkey Forest Sanctuary,5
39022,17431,Sacred Monkey Forest Sanctuary,5
39023,18592,Sacred Monkey Forest Sanctuary,4
39024,19164,Sacred Monkey Forest Sanctuary,5
39025,20841,Sacred Monkey Forest Sanctuary,5
39026,31523,Sacred Monkey Forest Sanctuary,4
39027,49455,Sacred Monkey Forest Sanctuary,5
39028,54487,Sacred Monkey Forest Sanctuary,5
39029,65939,Sacred Monkey Forest Sanctuary,4
39031,74498,Sacred Monkey Forest Sanctuary,2
39032,80057,Sacred Monkey Forest Sanctuary,4
39034,84891,Sacred Monkey Forest Sanctuary,5
39035,7694,Sacred Monkey Forest Sanctuary,5
39036,41030,Sacred Monkey Forest Sanctuary,5
39037,80271,Sacred Monkey Forest Sanctuary,4
39038,80057,Tegalalang Rice Terrace,5
39039,11099,Tegalalang Rice Terrace,3
39040,22134,Tegalalang Rice Terrace,4
39041,37738,Tegalalang Rice Terrace,3
39042,39760,Water Castle (Tamansari),3
39043,49482,Tegenungan Waterfall,4
39044,84891,Tegenungan Waterfall,5
39045,7694,Tegenungan Waterfall,3
39046,84891,Nusa Dua Beach,5
39047,20345,Nusa Dua Beach,5
39048,41670,Nusa Dua Beach,5
39049,10689,Kuta Beach - Bali,5
39050,35462,Kuta Beach - Bali,2
39051,74498,Kuta Beach - Bali,2
39052,39760,Sanur Beach,5
39053,63671,Sanur Beach,4
39054,74499,Sanur Beach,3
39055,17323,Sanur Beach,5
39056,21883,Sanur Beach,3
39057,80057,Sanur Beach,5
39058,7694,Sanur Beach,4
39059,84891,Seminyak Beach,4
39060,4053,Seminyak Beach,3
39061,11099,Seminyak Beach,5
39062,14571,Seminyak Beach,5
39063,21883,Seminyak Beach,3
39064,80057,Seminyak Beach,5
39065,84891,Seminyak Beach,5
39067,34660,Tanah Lot Temple,4
39068,65939,Tanah Lot Temple,2
39069,65939,Uluwatu Temple,4
39070,38249,Waterbom Bali,5
39071,3465,Waterbom Bali,5
39072,16963,Waterbom Bali,4
39074,18592,Waterbom Bali,5
39077,18592,Waterbom Bali,4
39078,32169,Waterbom Bali,4
39079,45436,Waterbom Bali,5
39080,80057,Waterbom Bali,4
39082,84891,Waterbom Bali,4
39083,4053,Waterbom Bali,5
39084,18592,Waterbom Bali,3
39085,20841,Waterbom Bali,5
39087,79068,Waterbom Bali,5
39088,84891,Waterbom Bali,5
39089,8802,Sacred Monkey Forest Sanctuary,4
39090,21780,Sacred Monkey Forest Sanctuary,3
39091,8802,Tegenungan Waterfall,4
39092,8802,Waterbom Bali,5
39094,8933,Sacred Monkey Forest Sanctuary,5
39095,20097,Waterbom Bali,5
39096,8941,Sacred Monkey Forest Sanctuary,4
39098,8941,Seminyak Beach,3
39099,9053,Sacred Monkey Forest Sanctuary,3
39100,57807,Sacred Monkey Forest Sanctuary,5
39102,53266,Waterbom Bali,5
39103,57807,Waterbom Bali,5
39104,9060,Sacred Monkey Forest Sanctuary,5
39105,9191,Sacred Monkey Forest Sanctuary,5
39106,46513,Sanur Beach,5
39108,74792,Sanur Beach,5
39109,63323,Waterbom Bali,5
39110,9191,Waterbom Bali,5
39111,73500,Waterbom Bali,4
39112,9205,Sacred Monkey Forest Sanctuary,4
39113,9205,Tegalalang Rice Terrace,4
39114,9238,Sacred Monkey Forest Sanctuary,5
39115,7966,Sacred Monkey Forest Sanctuary,5
39116,30457,Sacred Monkey Forest Sanctuary,4
39117,34339,Sacred Monkey Forest Sanctuary,5
39118,44052,Tegalalang Rice Terrace,4
39119,21042,Sanur Beach,4
39120,69750,Sanur Beach,3
39121,44052,Seminyak Beach,4
39122,69750,Uluwatu Temple,5
39123,9311,Sacred Monkey Forest Sanctuary,5
39124,62070,Sacred Monkey Forest Sanctuary,4
39125,62070,Tegalalang Rice Terrace,5
39126,9311,Kuta Beach - Bali,3
39127,9311,Waterbom Bali,5
39128,9311,Waterbom Bali,3
39130,9333,Sacred Monkey Forest Sanctuary,5
39131,9393,Sacred Monkey Forest Sanctuary,5
39132,9524,Sacred Monkey Forest Sanctuary,5
39133,9524,Waterbom Bali,5
39134,9632,Sacred Monkey Forest Sanctuary,5
39135,4043,Sacred Monkey Forest Sanctuary,4
39136,40889,Tegalalang Rice Terrace,5
